"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"60871380","2024-04-15T23:10:41.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR","RESIDENTIAL BUILDING","11213","1536 ST JOHNS PLACE","ST JOHNS PLACE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","08 BROOKLYN","3013860018","BROOKLYN","1004415","183520","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.670373784247076","-73.92730819002144","
,  
(40.670373784247076, -73.92730819002144)"
"60869693","2024-04-15T23:10:39.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","CEILING","RESIDENTIAL BUILDING","10454","235 CYPRESS AVENUE","CYPRESS AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","01 BRONX","2025500038","BRONX","1007872","232694","PHONE","Unspecified","BRONX",,,,,,,,"40.80533559481925","-73.91467355958392","
,  
(40.80533559481925, -73.91467355958392)"
"60877199","2024-04-15T23:10:39.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11233","1652 ST JOHNS PLACE","ST JOHNS PLACE","BUFFALO AVENUE","RALPH AVENUE","BUFFALO AVENUE","RALPH AVENUE","ADDRESS","BROOKLYN","ST JOHNS PLACE",,"In Progress",,,"2024-04-16T01:52:05.000","08 BROOKLYN","3013870039","BROOKLYN","1005561","183439","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.670148772991794","-73.92317728950736","
,  
(40.670148772991794, -73.92317728950736)"
"60870079","2024-04-15T23:10:39.000",,"HPD","Department of Housing Preservation and Development","WATER LEAK","DAMP SPOT","RESIDENTIAL BUILDING","10454","235 CYPRESS AVENUE","CYPRESS AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","01 BRONX","2025500038","BRONX","1007872","232694","PHONE","Unspecified","BRONX",,,,,,,,"40.80533559481925","-73.91467355958392","
,  
(40.80533559481925, -73.91467355958392)"
"60865305","2024-04-15T23:10:39.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","MOLD","RESIDENTIAL BUILDING","10454","235 CYPRESS AVENUE","CYPRESS AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","01 BRONX","2025500038","BRONX","1007872","232694","PHONE","Unspecified","BRONX",,,,,,,,"40.80533559481925","-73.91467355958392","
,  
(40.80533559481925, -73.91467355958392)"
"60875572","2024-04-15T23:10:30.000","2024-04-15T23:11:47.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11235","718 MANOR COURT","MANOR COURT","EAST    7 STREET","CONEY ISLAND AVENUE","EAST    7 STREET","CONEY ISLAND AVENUE","ADDRESS","BROOKLYN","MANOR COURT",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-15T23:11:49.000","13 BROOKLYN","3072440076","BROOKLYN","994957","152909","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.586369541883485","-73.96145141998647","
,  
(40.586369541883485, -73.96145141998647)"
"60865617","2024-04-15T23:10:25.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","WINDOW FRAME","RESIDENTIAL BUILDING","10029","1962 1 AVENUE","1 AVENUE",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","11 MANHATTAN","1016940005","MANHATTAN","1000184","225754","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.78630439106765","-73.94246030132221","
,  
(40.78630439106765, -73.94246030132221)"
"60867490","2024-04-15T23:10:25.000",,"HPD","Department of Housing Preservation and Development","PLUMBING","BASIN/SINK","RESIDENTIAL BUILDING","10029","1962 1 AVENUE","1 AVENUE",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","11 MANHATTAN","1016940005","MANHATTAN","1000184","225754","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.78630439106765","-73.94246030132221","
,  
(40.78630439106765, -73.94246030132221)"
"60871662","2024-04-15T23:10:21.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","10467","2514 CRUGER AVENUE","CRUGER AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","11 BRONX","2044340011","BRONX","1021210","254063","ONLINE","Unspecified","BRONX",,,,,,,,"40.86394153361699","-73.866376887575","
,  
(40.86394153361699, -73.866376887575)"
"60868056","2024-04-15T23:10:21.000",,"HPD","Department of Housing Preservation and Development","APPLIANCE","ELECTRIC/GAS RANGE","RESIDENTIAL BUILDING","10467","2514 CRUGER AVENUE","CRUGER AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","11 BRONX","2044340011","BRONX","1021210","254063","ONLINE","Unspecified","BRONX",,,,,,,,"40.86394153361699","-73.866376887575","
,  
(40.86394153361699, -73.866376887575)"
"60880784","2024-04-15T23:10:21.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","10467","2514 CRUGER AVENUE","CRUGER AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","11 BRONX","2044340011","BRONX","1021210","254063","ONLINE","Unspecified","BRONX",,,,,,,,"40.86394153361699","-73.866376887575","
,  
(40.86394153361699, -73.866376887575)"
"60881525","2024-04-15T23:10:20.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","PESTS","RESIDENTIAL BUILDING","11372","84-10 34 AVENUE","34 AVENUE",,,,,"ADDRESS","JACKSON HEIGHTS",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","03 QUEENS","4014450001","QUEENS","1016674","213979","ONLINE","Unspecified","QUEENS",,,,,,,,"40.753939997619135","-73.88296967711675","
,  
(40.753939997619135, -73.88296967711675)"
"60881623","2024-04-15T23:10:20.000",,"HPD","Department of Housing Preservation and Development","WATER LEAK","SLOW LEAK","RESIDENTIAL BUILDING","11372","84-10 34 AVENUE","34 AVENUE",,,,,"ADDRESS","JACKSON HEIGHTS",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","03 QUEENS","4014450001","QUEENS","1016674","213979","ONLINE","Unspecified","QUEENS",,,,,,,,"40.753939997619135","-73.88296967711675","
,  
(40.753939997619135, -73.88296967711675)"
"60864624","2024-04-15T23:10:20.000",,"HPD","Department of Housing Preservation and Development","GENERAL","BELL/BUZZER/INTERCOM","RESIDENTIAL BUILDING","11372","84-10 34 AVENUE","34 AVENUE",,,,,"ADDRESS","JACKSON HEIGHTS",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","03 QUEENS","4014450001","QUEENS","1016674","213979","ONLINE","Unspecified","QUEENS",,,,,,,,"40.753939997619135","-73.88296967711675","
,  
(40.753939997619135, -73.88296967711675)"
"60880567","2024-04-15T23:10:20.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR FRAME","RESIDENTIAL BUILDING","11372","84-10 34 AVENUE","34 AVENUE",,,,,"ADDRESS","JACKSON HEIGHTS",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","03 QUEENS","4014450001","QUEENS","1016674","213979","ONLINE","Unspecified","QUEENS",,,,,,,,"40.753939997619135","-73.88296967711675","
,  
(40.753939997619135, -73.88296967711675)"
"60867013","2024-04-15T23:10:17.000",,"HPD","Department of Housing Preservation and Development","GENERAL","BELL/BUZZER/INTERCOM","RESIDENTIAL BUILDING","11226","2533 BEDFORD AVENUE","BEDFORD AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","17 BROOKLYN","3051900061","BROOKLYN","996908","173069","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.64170199832196","-73.95438941269614","
,  
(40.64170199832196, -73.95438941269614)"
"60869486","2024-04-15T23:10:15.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","10032","838 RIVERSIDE DRIVE","RIVERSIDE DRIVE",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","12 MANHATTAN","1021360020","MANHATTAN","999227","243817","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.83588396825875","-73.9458758463922","
,  
(40.83588396825875, -73.9458758463922)"
"60864306","2024-04-15T23:10:13.000","2024-04-16T00:07:04.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10459","938 INTERVALE AVENUE","INTERVALE AVENUE","BEND","EAST  163 STREET","BEND","EAST  163 STREET","ADDRESS","BRONX","INTERVALE AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:07:09.000","02 BRONX","2027030014","BRONX","1012787","238354","ONLINE","Unspecified","BRONX",,,,,,,,"40.82085619817419","-73.89689574472331","
,  
(40.82085619817419, -73.89689574472331)"
"60878125","2024-04-15T23:10:11.000","2024-04-15T23:21:46.000","NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","11233","420 KINGSBOROUGH    4 WALK","KINGSBOROUGH    4 WALK","BUFFALO AVENUE","BERGEN STREET","BUFFALO AVENUE","BERGEN STREET","ADDRESS","BROOKLYN","KINGSBOROUGH    4 WALK",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-15T23:21:49.000","08 BROOKLYN","3013440001","BROOKLYN","1005079","185455","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.675683385618456","-73.92490859091187","
,  
(40.675683385618456, -73.92490859091187)"
"60877350","2024-04-15T23:09:54.000",,"NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Traffic","Street/Sidewalk","11379","69-16 66 DRIVE","66 DRIVE","DEAD END","BEND","DEAD END","BEND","ADDRESS","MIDDLE VILLAGE","66 DRIVE",,"In Progress",,,,"05 QUEENS","4030500019","QUEENS","1015824","199172","ONLINE","Unspecified","QUEENS","SUV",,,,,,,"40.71330153618855","-73.88610712819451","
,  
(40.71330153618855, -73.88610712819451)"
"60864657","2024-04-15T23:09:50.000",,"HPD","Department of Housing Preservation and Development","GENERAL","COOKING GAS","RESIDENTIAL BUILDING","11208","422 AMBER STREET","AMBER STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","05 BROOKLYN","3045180113","BROOKLYN","1023731","182676","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.66799212699167","-73.85768193375932","
,  
(40.66799212699167, -73.85768193375932)"
"60881017","2024-04-15T23:09:50.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11208","422 AMBER STREET","AMBER STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","05 BROOKLYN","3045180113","BROOKLYN","1023731","182676","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.66799212699167","-73.85768193375932","
,  
(40.66799212699167, -73.85768193375932)"
"60869087","2024-04-15T23:09:48.000",,"HPD","Department of Housing Preservation and Development","APPLIANCE","ELECTRIC/GAS RANGE","RESIDENTIAL BUILDING","10028","413 EAST   81 STREET","EAST   81 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","08 MANHATTAN","1015610010","MANHATTAN","997839","221027","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.77333394486602","-73.95093795293538","
,  
(40.77333394486602, -73.95093795293538)"
"60865934","2024-04-15T23:09:47.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11106","36-63 34 STREET","34 STREET","36 AVENUE","37 AVENUE","36 AVENUE","37 AVENUE","ADDRESS","ASTORIA","34 STREET",,"In Progress",,,"2024-04-16T02:13:44.000","01 QUEENS","4006340007","QUEENS","1004146","214137","MOBILE","Unspecified","QUEENS",,,,,,,,"40.754410732266955","-73.92818741282252","
,  
(40.754410732266955, -73.92818741282252)"
"60874293","2024-04-15T23:09:44.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","WALL","RESIDENTIAL BUILDING","10455","432 EAST  156 STREET","EAST  156 STREET",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","01 BRONX","2023770018","BRONX","1007918","238227","ONLINE","Unspecified","BRONX",,,,,,,,"40.82052200708547","-73.91448788999959","
,  
(40.82052200708547, -73.91448788999959)"
"60873968","2024-04-15T23:09:44.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","10455","432 EAST  156 STREET","EAST  156 STREET",,,,,"ADDRESS","BRONX",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","01 BRONX","2023770018","BRONX","1007918","238227","ONLINE","Unspecified","BRONX",,,,,,,,"40.82052200708547","-73.91448788999959","
,  
(40.82052200708547, -73.91448788999959)"
"60865045","2024-04-15T23:09:43.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","WALL","RESIDENTIAL BUILDING","10033","261 WADSWORTH AVENUE","WADSWORTH AVENUE",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","12 MANHATTAN","1021660061","MANHATTAN","1002904","250089","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.85309176254558","-73.93257039451625","
,  
(40.85309176254558, -73.93257039451625)"
"60872740","2024-04-15T23:09:41.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","10472","1329 COMMONWEALTH AVENUE","COMMONWEALTH AVENUE","EAST  172 STREET","EAST  174 STREET","EAST  172 STREET","EAST  174 STREET","ADDRESS","BRONX","COMMONWEALTH AVENUE",,"In Progress",,,,"09 BRONX","2038740063","BRONX","1020596","242945","ONLINE","Unspecified","BRONX",,,,,,,,"40.83342849023004","-73.86865697421297","
,  
(40.83342849023004, -73.86865697421297)"
"60869439","2024-04-15T23:09:41.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11103","25-41 44 STREET","44 STREET",,,,,"ADDRESS","ASTORIA",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","01 QUEENS","4007150027","QUEENS","1009510","218380","PHONE","Unspecified","QUEENS",,,,,,,,"40.7660429762301","-73.90881067053894","
,  
(40.7660429762301, -73.90881067053894)"
"60869547","2024-04-15T23:09:33.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11691","14-50 GATEWAY BOULEVARD","GATEWAY BOULEVARD",,,,,"ADDRESS","FAR ROCKAWAY",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","14 QUEENS","4155630056","QUEENS","1053936","158603","PHONE","Unspecified","QUEENS",,,,,,,,"40.601730911210474","-73.749050342286","
,  
(40.601730911210474, -73.749050342286)"
"60878136","2024-04-15T23:09:29.000","2024-04-15T23:21:41.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11213","1303 ST JOHNS PLACE","ST JOHNS PLACE","TROY AVENUE","SCHENECTADY AVENUE","TROY AVENUE","SCHENECTADY AVENUE","ADDRESS","BROOKLYN","ST JOHNS PLACE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-15T23:21:44.000","08 BROOKLYN","3013770048","BROOKLYN","1002245","183681","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67082036983957","-73.93513028273769","
,  
(40.67082036983957, -73.93513028273769)"
"60864652","2024-04-15T23:09:07.000",,"HPD","Department of Housing Preservation and Development","GENERAL","COOKING GAS","RESIDENTIAL BUILDING","10456","747 EAST  168 STREET","EAST  168 STREET",,,,,"ADDRESS","BRONX",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","03 BRONX","2026630062","BRONX","1011539","241471","ONLINE","Unspecified","BRONX",,,,,,,,"40.82941541532183","-73.90139209079035","
,  
(40.82941541532183, -73.90139209079035)"
"60878685","2024-04-15T23:09:07.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","10456","747 EAST  168 STREET","EAST  168 STREET",,,,,"ADDRESS","BRONX",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","03 BRONX","2026630062","BRONX","1011539","241471","ONLINE","Unspecified","BRONX",,,,,,,,"40.82941541532183","-73.90139209079035","
,  
(40.82941541532183, -73.90139209079035)"
"60876754","2024-04-15T23:09:05.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","RESIDENTIAL BUILDING","11210","1155 EAST   35 STREET","EAST   35 STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","18 BROOKLYN","3076170017","BROOKLYN","1000381","167347","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.625990681603746","-73.94188882855283","
,  
(40.625990681603746, -73.94188882855283)"
"60866848","2024-04-15T23:09:03.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR","RESIDENTIAL BUILDING","11213","1074 EASTERN PARKWAY","EASTERN PARKWAY",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","09 BROOKLYN","3013960017","BROOKLYN","1002915","182974","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66887842616378","-73.93271697533496","
,  
(40.66887842616378, -73.93271697533496)"
"60864738","2024-04-15T23:09:02.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","11219","1115 53 STREET","53 STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,,"2024-04-15T00:00:00.000","12 BROOKLYN",,"BROOKLYN","984723","170668","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.63512079868156","-73.99829580666629","
,  
(40.63512079868156, -73.99829580666629)"
"60876428","2024-04-15T23:09:01.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11204","1556 DAHILL ROAD","DAHILL ROAD",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","11 BROOKLYN","3065620041","BROOKLYN","991382","161556","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.61010740499186","-73.9743134186555","
,  
(40.61010740499186, -73.9743134186555)"
"60880259","2024-04-15T23:09:00.000",,"DOT","Department of Transportation","Street Light Condition","Street Light Out",,"11413","121-37 193 STREET","193 STREET","120 AVE","122 AVE",,,"ADDRESS","SPRINGFIELD GARDENS",,,"Open",,,,"12 QUEENS","4126750097","QUEENS","1052269","189380","UNKNOWN","Unspecified","QUEENS",,,,,,,,"40.686219764421935","-73.75474311475902","
,  
(40.686219764421935, -73.75474311475902)"
"60870458","2024-04-15T23:08:50.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11385","77-26 74 STREET","74 STREET","BIKE PATH","78 AVENUE","BIKE PATH","78 AVENUE","ADDRESS","RIDGEWOOD","74 STREET",,"In Progress",,,"2024-04-16T02:04:37.000","05 QUEENS","4038110012","QUEENS","1018710","196332","ONLINE","Unspecified","QUEENS",,,,,,,,"40.705495647185394","-73.87571137644817","
,  
(40.705495647185394, -73.87571137644817)"
"60874657","2024-04-15T23:08:44.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","PESTS","RESIDENTIAL BUILDING","11215","76 16 STREET","16 STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","07 BROOKLYN","3010510018","BROOKLYN","986044","182193","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66675424863854","-73.99353324990749","
,  
(40.66675424863854, -73.99353324990749)"
"60864356","2024-04-15T23:08:41.000","2024-04-15T23:19:17.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10027","55 TIEMANN PLACE","TIEMANN PLACE","BROADWAY","CLAREMONT AVENUE","BROADWAY","CLAREMONT AVENUE","ADDRESS","NEW YORK","TIEMANN PLACE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-15T23:19:21.000","09 MANHATTAN","1019950010","MANHATTAN","995438","236382","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.81548262382948","-73.95958099861804","
,  
(40.81548262382948, -73.95958099861804)"
"60880808","2024-04-15T23:08:40.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","10032","251 FT WASHINGTON AVENUE","FT WASHINGTON AVENUE",,,,,"ADDRESS","NEW YORK",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","12 MANHATTAN","1021390181","MANHATTAN","1000430","246627","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.84359447667611","-73.94152164528518","
,  
(40.84359447667611, -73.94152164528518)"
"60867320","2024-04-15T23:08:37.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11230","2010 OCEAN AVENUE","OCEAN AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","14 BROOKLYN","3067660022","BROOKLYN","997038","162500","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.612692132959964","-73.95394100797147","
,  
(40.612692132959964, -73.95394100797147)"
"60880227","2024-04-15T23:08:26.000","2024-04-16T01:21:20.000","NYPD","New York City Police Department","Blocked Driveway","Partial Access","Street/Sidewalk","11375","105-39 65 ROAD","65 ROAD","YELLOWSTONE BOULEVARD","108 STREET","YELLOWSTONE BOULEVARD","108 STREET","ADDRESS","FOREST HILLS","65 ROAD",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T01:21:25.000","06 QUEENS","4021510145","QUEENS","1025702","205417","PHONE","Unspecified","QUEENS",,,,,,,,"40.73040176167789","-73.85043707488116","
,  
(40.73040176167789, -73.85043707488116)"
"60866841","2024-04-15T23:08:11.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR","RESIDENTIAL BUILDING","10040","2 ELLWOOD STREET","ELLWOOD STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","12 MANHATTAN","1021710042","MANHATTAN","1004253","252275","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.85908872412456","-73.92768757158264","
,  
(40.85908872412456, -73.92768757158264)"
"60879968","2024-04-15T23:08:00.000",,"DEP","Department of Environmental Protection","Noise","Noise: Construction Before/After Hours (NM1)",,"10034","3875 9 AVENUE","9 AVENUE","W 207 ST","BEND",,,"ADDRESS","NEW YORK",,"N/A","Open",,,,"12 MANHATTAN","1021880001","MANHATTAN","1007261","254075","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.86402185139016","-73.91680723962781","
,  
(40.86402185139016, -73.91680723962781)"
"60875450","2024-04-15T23:08:00.000",,"DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11434","134-35 174 STREET","174 STREET","134 RD","137 AVE",,,"ADDRESS","JAMAICA",,,"Open",,,,"12 QUEENS","4125690060","QUEENS","1048766","184965","PHONE","Unspecified","QUEENS",,,,,,,,"40.67412786064741","-73.76741612870818","
,  
(40.67412786064741, -73.76741612870818)"
